person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_case,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_reci
188,47,0,0,0,1,0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
846,30,0,0,0,0,0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
814,31,0,0,0,1,0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
848,23,0,0,0,1,0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
71,32,1,1,0,20,0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
590,36,0,0,0,1,0,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,
533,35,0,0,0,0,0,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,
1038,32,0,0,0,2,0,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,
135,32,0,0,0,1,0,Male,Hispanic,(F3),Possession Of Methamphetamine,,,,,,,0,
595,32,0,0,0,0,0,Male,Hispanic,(F3),Felony/Driving Under Influence,,,,,,,0,
619,33,0,0,0,3,0,Male,Hispanic,(F3),Felony Driving While Lic Suspd,,,,,,,0,
143,29,0,0,0,4,0,Male,Hispanic,(F3),Depriv LEO of Protect/Communic,,,,,,,0,
404,28,0,0,0,10,0,Male,Hispanic,(F3),Felony Petit Theft,,,,,,,0,
377,26,0,0,0,9,0,Male,Hispanic,(F3),Possession Of Heroin,,,,,,,0,
21,23,0,0,0,0,0,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,
774,22,0,0,0,0,0,Male,Hispanic,(F3),Possession of Cannabis,,,,,,,0,
905,19,0,0,0,1,0,Male,Hispanic,(F3),Burglary Conveyance Unoccup,,,,,,,0,
270,25,0,0,1,1,0,Male,Hispanic,(F3),Crimin Mischief Damage $1000+,,,,,,,0,
308,30,0,0,0,3,2,Male,Caucasian,(F3),Crimin Mischief Damage $1000+,2,(M2),Susp Drivers Lic 1st Offense,,(F3),Felony Battery (Dom Strang),1,
316,35,0,0,0,6,4,Male,Caucasian,(F3),Battery on a Person Over 65,4,(M2),Susp Drivers Lic 1st Offense,,(M2),Assault,1,
973,23,0,2,1,5,2,Male,Caucasian,(M2),arrest case no charge,2,(M2),Assault,,(M2),Assault,1,
465,59,0,0,0,3,2,Male,African-American,(F3),arrest case no charge,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
56,57,0,0,0,1,2,Male,African-American,(F3),Felony Petit Theft,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
946,24,0,0,3,0,2,Male,African-American,(F3),Poss Contr Subst W/o Prescript,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
777,33,0,2,3,11,2,Male,African-American,(F3),arrest case no charge,2,(M1),Resist/Obstruct W/O Violence,,,,1,
206,20,0,0,2,0,2,Male,African-American,(F3),Tampering With Physical Evidence,2,(M1),Possess Cannabis/20 Grams Or Less,,(F2),Agg Fleeing/Eluding High Speed,1,
896,26,0,0,0,9,2,Male,African-American,(M2),Petit Theft,2,(M1),Possess Cannabis/20 Grams Or Less,,(F2),Aggravated Battery / Pregnant,1,
851,27,0,0,0,0,0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
393,31,0,0,0,0,0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
662,37,0,0,0,1,0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
709,38,0,0,0,0,0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,
108,41,0,0,0,1,0,Male,Hispanic,(F3),Tamper With Witness/Victim/CI,,,,,,,0,
450,46,0,0,0,1,0,Male,Hispanic,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
787,48,0,0,0,2,0,Male,Hispanic,(F3),Resist Officer w/Violence,,,,,,,0,
456,61,0,0,0,2,0,Male,Hispanic,(F3),Felony DUI (level 3),,,,,,,0,
76,64,0,0,0,1,0,Male,Hispanic,(F3),Aggravated Assault,,,,,,,0,
627,41,0,0,0,0,0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,
309,38,0,0,0,3,0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,
87,60,0,0,0,0,0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,
984,27,0,0,0,0,0,Male,Hispanic,(F3),Neglect Child / No Bodily Harm,,,,,,,0,
732,51,0,0,0,1,0,Male,Hispanic,(F3),Neglect Child / No Bodily Harm,,,,,,,0,
707,38,0,0,0,0,0,Male,Hispanic,(F3),Driving While License Revoked,,,,,,,0,
403,37,0,0,0,5,0,Male,Hispanic,(F3),Driving While License Revoked,,,,,,,0,
331,49,0,0,0,1,1,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,1,(M2),Disorderly Intoxication,,,,1,
978,43,0,0,0,0,1,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving while DL Susp / Financial Resp,,,,1,
436,31,0,0,0,4,1,Male,Caucasian,(F3),Felony Petit Theft,1,(M2),Petit Theft,,,,1,
19,52,0,0,0,13,1,Male,Other,(F3),Felony Petit Theft,1,(M2),Petit Theft,,,,1,
243,44,0,0,0,13,1,Male,Caucasian,(F3),Crimin Mischief Damage $1000+,1,(M2),Disorderly Conduct,,,,1,
5,48,0,0,0,20,1,Male,Caucasian,(F3),arrest case no charge,1,(M2),Trespass Struct/Conveyance,,,,1,
57,24,0,1,1,3,1,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,1,(M2),Operating W/O Valid License,,,,1,
483,28,0,0,0,2,1,Male,Caucasian,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,(M1),Battery,1,
793,22,0,0,0,2,1,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,1,(M2),Operating W/O Valid License,,(M1),Battery,1,
81,22,0,0,0,11,1,Male,African-American,(F3),Possession of Cocaine,1,(F3),Poss Pyrrolidinovalerophenone,,(M1),Battery,1,
639,30,0,1,0,9,1,Male,African-American,(F3),Criminal Mischief,1,(F3),Grand Theft in the 3rd Degree,,(M1),Battery,1,
704,30,0,0,0,2,2,Male,African-American,(F3),Crim Use of Personal ID Info,2,(F3),Driving While License Revoked,,(M1),Battery,1,
845,27,0,0,0,9,3,Male,African-American,(F3),Poss Contr Subst W/o Prescript,3,(M2),Trespass Structure/Conveyance,,(M1),Battery,1,
744,23,0,0,0,3,2,Male,Hispanic,(F3),Possession of Cocaine,2,(F3),Grand Theft in the 3rd Degree,,,,1,
693,37,0,0,0,1,2,Male,Caucasian,(F3),Possession of Cocaine,2,(F3),Grand Theft in the 3rd Degree,,,,1,
701,46,0,0,0,12,2,Male,Hispanic,(F3),Possession Of Alprazolam,2,(F3),Felony Driving While Lic Suspd,,,,1,
424,23,0,1,0,2,2,Male,Caucasian,(F3),arrest case no charge,2,(F3),False Verif Ownership Pawn Shp,,,,1,
172,23,0,0,0,0,2,Male,Caucasian,(F3),arrest case no charge,2,(F3),Possession of Ethylone,,,,1,
295,25,0,0,0,6,2,Male,Caucasian,(F3),False Ownership Info/Pawn Item,2,(F3),False Verif Ownership Pawn Shp,,,,1,
472,27,0,0,0,2,2,Female,Caucasian,(F3),arrest case no charge,2,(F3),False Ownership Info/Pawn Item,,,,1,
508,25,0,0,0,0,2,Female,Caucasian,(F3),Possession of Hydromorphone,2,(F3),Possession of Hydromorphone,,,,1,
751,47,0,0,0,7,4,Female,African-American,(F3),Possession of Cocaine,4,(F3),Possession of Cocaine,,,,1,
110,47,0,0,0,19,3,Female,African-American,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,
104,36,0,0,0,4,2,Female,African-American,(F3),Neglect Child / No Bodily Harm,2,(F3),Possession of Cocaine,,,,1,
18,32,0,0,0,3,5,Male,African-American,(F3),Possession of Cocaine,5,(F3),Possession of Cocaine,,,,1,
158,26,0,0,0,0,5,Male,African-American,(F3),Carrying Concealed Firearm,5,(F3),Poss3;4 Methylenedioxymethcath,,,,1,
409,24,0,0,0,0,5,Male,African-American,(F3),Grand Theft in the 3rd Degree,5,(F3),Uttering a Forged Instrument,,,,1,
12,21,0,0,0,3,5,Male,African-American,(F3),Grand Theft in the 3rd Degree,5,(M1),Resist/Obstruct W/O Violence,,,,1,
915,25,0,0,0,7,4,Male,African-American,(F3),Grand Theft in the 3rd Degree,4,(F3),Grand Theft (Motor Vehicle),,,,1,
435,27,0,0,0,7,4,Male,African-American,(F3),Burglary Structure Unoccup,4,(M2),Unlaw LicTag/Sticker Attach,,,,1,
120,28,0,0,0,1,4,Male,African-American,(F3),Possession of Cannabis,4,(F2),Utilizing Juvenile to Deliver,,,,1,
271,20,0,0,0,3,4,Male,Hispanic,(F3),Pos Cannabis W/Intent Sel/Del,4,(F3),Pos Cannabis W/Intent Sel/Del,,,,1,
718,24,0,0,0,2,2,Male,Caucasian,(F3),Felony Driving While Lic Suspd,2,(M2),Susp Drivers Lic 1st Offense,,,,1,
661,43,0,0,0,6,2,Male,Caucasian,(F3),Possession of Cocaine,2,(M2),Susp Drivers Lic 1st Offense,,,,1,
28,56,0,0,0,7,2,Male,Caucasian,(F3),Felony Driving While Lic Suspd,2,(M2),Driving License Suspended,,,,1,
960,28,0,0,0,11,2,Male,Caucasian,(F3),arrest case no charge,2,(M2),Driving License Suspended,,,,1,
262,23,0,0,0,2,2,Male,Caucasian,(F3),arrest case no charge,2,(M1),Misuse Of Wireless 911 System,,,,1,
487,50,0,0,0,26,2,Male,Caucasian,(F3),Possession of Cocaine,2,(M1),Trespass After Warning,,,,1,
611,29,0,0,0,1,4,Male,Caucasian,(F3),Burglary Unoccupied Dwelling,4,(M1),Trespass Other Struct/Conve,,,,1,
864,26,0,0,0,2,4,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,4,(M1),Possess Drug Paraphernalia,,,,1,
836,34,0,0,0,16,4,Male,African-American,(F3),Possession of Cannabis,4,(M1),Possess Drug Paraphernalia,,,,1,
835,29,0,0,0,2,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
69,27,0,0,0,2,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
438,27,0,0,0,5,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
821,25,0,0,0,0,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
702,38,0,0,0,1,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
86,38,0,0,0,0,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
770,37,0,0,0,3,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
953,34,0,0,0,1,0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,
215,32,0,0,0,0,0,Male,Caucasian,(F3),D.U.I. Serious Bodily Injury,,,,,,,0,
250,32,0,0,0,0,0,Male,Caucasian,(F3),Aggravated Assault W/o Firearm,,,,,,,0,
648,23,0,0,0,0,0,Male,Caucasian,(F3),Deliver Cannabis,,,,,,,0,
448,22,0,0,0,0,0,Male,Caucasian,(F3),Uttering Forged Bills,,,,,,,0,
280,21,0,0,0,0,0,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,
753,21,0,0,0,0,0,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
917,21,0,0,0,0,0,Male,Caucasian,(F3),Child Abuse,,,,,,,0,
474,20,0,0,0,0,0,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,
451,24,0,0,2,1,0,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,
1003,25,0,0,1,5,0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
585,26,0,0,1,0,0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
883,20,0,0,0,0,0,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,
734,30,0,0,0,0,0,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,
863,23,0,0,0,0,0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
427,22,0,0,0,0,0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
741,27,0,0,0,4,0,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,
167,27,0,0,0,1,0,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,
550,46,0,0,0,0,0,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,
547,21,0,0,0,2,1,Male,Caucasian,(F3),Felony Driving While Lic Suspd,1,(F3),Possess Countrfeit Credit Card,,,,1,
788,23,0,0,2,1,1,Male,Caucasian,(F3),Burglary Conveyance Unoccup,1,(F3),Deliver Cannabis,,,,1,
388,30,0,0,0,19,1,Male,Caucasian,(F3),Possession of Cocaine,1,(F3),Felony Petit Theft,,,,1,
93,23,0,2,0,3,1,Male,Caucasian,(F2),Manslaughter W/Weapon/Firearm,1,(F3),Possession of Cannabis,,,,1,
714,54,0,0,0,8,0,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,
423,56,0,0,0,24,0,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,
356,40,0,0,0,9,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
94,38,0,0,0,11,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
747,42,0,0,0,7,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
9,52,0,0,0,3,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
564,49,2,0,0,13,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
382,23,0,0,0,0,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
109,23,0,0,0,0,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
477,23,0,0,0,0,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
999,23,0,0,0,1,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
275,25,0,0,0,1,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
32,25,0,0,0,0,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
398,21,0,0,0,0,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
900,21,0,0,0,2,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
889,22,0,0,0,11,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
479,21,0,0,1,2,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
1013,29,0,0,0,6,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
103,29,0,0,0,7,0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
878,28,0,0,0,3,0,Male,African-American,(F3),Deliver Cannabis,,,,,,,0,
1012,24,0,0,0,3,0,Male,African-American,(F3),Carrying Concealed Firearm,,,,,,,0,
649,25,0,0,0,1,0,Male,African-American,(F3),Uttering Forged Bills,,,,,,,0,
129,24,0,0,0,0,0,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,
165,24,0,0,0,0,0,Male,African-American,(F3),Poss Unlaw Issue Driver Licenc,,,,,,,0,
681,22,0,0,0,0,0,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,
1001,22,0,0,0,0,0,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
1042,56,0,0,0,0,0,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
924,49,0,0,0,1,0,Male,African-American,(F3),Burglary Structure Unoccup,,,,,,,0,
247,47,0,0,0,6,0,Male,African-American,(F3),Att Tamper w/Physical Evidence,,,,,,,0,
976,53,0,0,0,10,0,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,
844,34,0,0,0,22,3,Male,African-American,(F3),Driving While License Revoked,3,(F3),Driving While License Revoked,,,,1,
767,37,1,0,0,17,3,Male,African-American,(F3),Poss Pyrrolidinobutiophenone,3,(F3),Poss Pyrrolidinovalerophenone,,,,1,
387,22,0,0,0,0,3,Male,African-American,(F3),Aggravated Assault W/Dead Weap,3,(F3),Possession Of Alprazolam,,,,1,
142,36,0,0,0,5,3,Male,African-American,(M1),Viol Injunct Domestic Violence,3,(F3),Tampering With Physical Evidence,,,,1,
272,33,0,0,0,2,3,Male,African-American,(M1),Battery,3,(M2),Driving while DL Susp / Financial Resp,,,,1,
118,25,0,0,0,3,2,Male,African-American,(M1),Battery,2,(F3),False Ownership Info/Pawn Item,,,,1,
759,21,0,0,0,0,2,Male,African-American,(M1),Resist/Obstruct W/O Violence,2,(F3),Uttering a Forged Instrument,,,,1,
631,22,0,0,0,0,2,Male,African-American,(F7),Burglary Dwelling Armed,2,(F3),Grand Theft in the 3rd Degree,,,,1,
33,22,0,0,1,1,2,Male,Caucasian,(M1),Voyeurism,2,(F3),Grand Theft in the 3rd Degree,,,,1,
726,29,0,0,0,0,2,Male,Caucasian,(MO3),Prostitution/Lewdness/Assign,2,(F3),Possession of Cocaine,,,,1,
307,25,0,0,0,4,2,Male,African-American,(F3),Possession of Cocaine,2,(M2),Operating W/O Valid License,,,,1,
51,28,0,0,0,5,2,Male,African-American,(F3),arrest case no charge,2,(M2),Operating W/O Valid License,,,,1,
348,25,0,0,0,1,2,Male,African-American,(F3),Fleeing or Eluding a LEO,2,(M2),Fail Register Vehicle,,,,1,
358,26,0,0,0,5,2,Male,African-American,(F1),Aggrav Child Abuse-Agg Battery,2,(M2),Susp Drivers Lic 1st Offense,,,,1,
829,29,0,0,0,1,2,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,
571,34,0,0,0,0,2,Male,Caucasian,(F3),Fleeing or Eluding a LEO,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,
868,21,1,0,2,1,2,Male,African-American,(F2),arrest case no charge,2,(F3),Possession Burglary Tools,,,,1,
426,18,3,0,0,2,2,Male,African-American,(F2),arrest case no charge,2,(F3),Possession Burglary Tools,,,,1,
938,24,1,0,1,1,2,Male,African-American,(F2),arrest case no charge,2,(M2),Trespass Struct/Conveyance,,,,1,
717,53,0,0,0,5,0,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,
53,32,0,0,0,3,0,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,
729,24,0,0,0,1,0,Male,African-American,(F3),False Imprisonment,,,,,,,0,
58,24,0,0,0,4,0,Male,African-American,(F3),False Imprisonment,,,,,,,0,
633,30,0,0,0,8,0,Male,African-American,(F3),False Imprisonment,,,,,,,0,
605,56,0,0,0,0,0,Male,African-American,(F3),False Imprisonment,,,,,,,0,
1027,23,0,0,0,0,0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,
138,20,0,0,0,1,0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,
711,25,0,0,0,0,0,Male,African-American,(F3),Unlaw Pos of Prson ID of another,,,,,,,0,
622,21,0,0,0,0,0,Male,African-American,(F3),Unlaw Pos of Prson ID of another,,,,,,,0,
470,21,0,0,0,0,0,Male,African-American,(F3),Crim Use of Personal ID Info,,,,,,,0,
136,24,0,0,0,2,0,Male,African-American,(F3),Crim Use of Personal ID Info,,,,,,,0,
773,34,0,0,0,2,0,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
686,33,0,0,0,0,0,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
645,28,0,0,0,0,0,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
944,30,0,1,1,18,2,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(F1),,,,,1,
107,34,0,1,0,10,2,Male,African-American,(F2),arrest case no charge,2,(F1),Trafficking In Cocaine 28><200,,,,1,
116,39,0,0,0,0,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
27,38,0,0,0,0,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
678,34,0,0,0,0,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
6,35,0,0,0,5,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
901,27,0,0,0,2,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
837,26,0,0,1,2,0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
579,26,0,0,2,1,0,Male,African-American,(F3),False Ownership Info/Pawn Item,,,,,,,0,
779,23,0,0,0,1,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
735,24,0,0,0,1,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
63,21,0,0,0,1,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
860,22,0,0,0,2,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
406,26,0,0,0,2,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
314,26,0,0,0,1,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
383,22,0,1,0,2,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
385,20,0,0,1,1,0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
230,20,0,0,1,0,0,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,
907,32,0,0,0,0,0,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,
128,38,0,0,0,3,0,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,
893,20,0,0,0,0,0,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,
948,20,1,0,0,1,0,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,
351,61,0,0,0,0,0,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,
684,20,0,0,0,0,2,Male,African-American,(F3),Tampering With Physical Evidence,2,(F2),Burglary Unoccupied Dwelling,,,,1,
713,23,0,0,0,3,6,Male,African-American,(F3),Felony Battery (Dom Strang),6,(M1),Unlaw Use False Name/Identity,,,,1,
347,19,1,0,1,1,6,Male,African-American,(F3),arrest case no charge,6,(M2),Unlaw LicTag/Sticker Attach,,,,1,
1040,25,0,0,0,3,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
267,23,0,0,0,4,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
988,31,0,0,0,10,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
318,35,3,0,0,13,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
850,55,0,0,0,5,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
447,56,0,0,0,6,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
587,50,0,0,0,0,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
417,42,0,0,0,3,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
566,57,0,0,0,19,0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
97,57,0,0,0,20,3,Male,African-American,(F3),Possession of Cocaine,3,(M2),Trespass Struct/Conveyance,,,,1,
992,31,1,0,0,27,2,Male,African-American,(F3),Possession of Cocaine,2,(F3),Driving While License Revoked,,,,1,
626,30,4,0,0,12,5,Male,African-American,(F3),Possession of Cocaine,5,(F1),Traffick Oxycodone    14g><28g,,,,1,
401,38,0,0,0,2,0,Female,African-American,(M2),Driving License Suspended,,,,,,,0,
234,46,0,0,0,1,0,Female,African-American,(M2),Driving License Suspended,,,,,,,0,
656,40,0,0,0,2,0,Female,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,
292,40,0,0,0,7,0,Female,African-American,(M2),Prostitution/Lewd Act Assignation,,,,,,,0,
576,25,0,0,0,5,0,Female,African-American,(M2),Trespass Structure/Conveyance,,,,,,,0,
