person_id,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,num_r_cases,vr_charge_degree
286,32,0,0,0,10,13,13,
287,37,0,0,0,9,2,2,(M1)
288,39,0,0,0,4,0,0,
289,26,0,0,0,9,9,9,
290,25,0,0,0,8,3,3,
292,57,0,0,0,9,7,7,
293,23,0,0,0,3,0,0,(F2)
294,34,0,0,0,2,2,2,
297,23,0,0,0,4,1,1,
298,36,0,0,0,3,2,2,
299,50,0,0,0,1,1,1,
300,37,0,0,0,3,0,0,
301,44,0,0,0,4,4,4,
303,31,0,0,0,1,1,1,
304,24,0,0,0,5,5,5,
305,40,0,0,0,1,3,3,
306,26,0,0,0,10,2,2,
307,37,0,0,0,6,1,1,
308,27,0,0,0,2,0,0,
309,31,0,0,0,3,1,1,
310,28,0,0,0,8,0,0,
311,43,0,0,0,5,11,11,(M1)
313,28,0,0,0,9,7,7,
315,38,0,0,0,1,2,2,
316,27,0,0,0,4,2,2,
318,21,1,0,0,7,1,1,
320,38,0,0,0,9,15,15,
321,28,0,0,0,5,2,2,
323,28,0,0,0,2,0,0,
324,24,0,0,0,2,1,1,
325,61,0,0,0,1,1,1,
326,51,0,0,0,1,0,0,(M1)
327,51,0,0,0,2,0,0,
328,20,0,0,1,4,0,0,
329,36,0,0,0,1,1,1,
330,48,0,0,0,1,0,0,
331,37,0,0,0,3,4,4,
333,41,0,0,0,6,5,5,
334,27,0,0,0,10,11,11,
336,33,0,0,0,4,4,4,
337,54,0,0,0,9,11,11,
338,23,0,0,0,9,2,2,
339,22,0,0,0,6,0,0,
341,26,0,0,0,4,2,2,
342,23,0,2,0,6,3,3,
344,41,0,0,0,1,0,0,
345,52,0,0,0,1,0,0,
347,43,0,0,0,4,13,13,
348,52,0,0,0,4,0,0,
349,28,0,0,0,1,1,1,
350,30,0,0,2,9,11,11,(F1)
351,28,0,0,0,5,1,1,
353,34,0,0,0,2,0,0,
354,22,0,0,0,4,0,0,
355,30,0,0,0,2,4,4,
356,25,0,0,0,4,4,4,
358,37,0,0,0,2,0,0,
360,26,0,1,0,8,4,4,
361,53,0,0,0,1,1,1,
363,44,0,0,0,5,8,8,
365,30,0,0,0,1,0,0,
368,20,0,0,0,5,0,0,
370,33,0,0,0,2,0,0,
371,47,0,0,0,5,2,2,
372,40,0,0,0,2,3,3,
374,36,0,0,0,7,8,8,(M1)
375,30,0,0,0,2,4,4,
376,22,0,0,0,9,3,3,(M1)
379,31,0,0,0,2,0,0,
381,23,0,0,1,6,1,1,
383,24,0,0,0,8,0,0,
384,29,0,0,0,3,1,1,
385,20,0,0,0,8,1,1,(F3)
387,39,0,0,0,2,1,1,
388,38,0,0,0,4,1,1,
389,39,0,0,0,1,0,0,
391,18,2,0,0,10,2,2,
392,31,0,0,0,4,2,2,
394,31,0,0,0,2,0,0,
395,27,0,0,0,8,2,2,
396,20,0,0,0,8,0,0,
398,22,0,0,1,7,0,0,
399,52,0,0,0,1,0,0,
400,23,0,0,0,4,0,0,
401,20,1,0,0,7,1,1,
402,48,0,0,0,2,0,0,
403,66,0,0,0,6,8,8,
404,25,0,0,0,5,0,0,
405,27,0,0,0,6,0,0,(F3)
406,30,0,0,0,7,11,11,
407,22,0,1,1,10,3,3,
408,22,0,0,0,3,1,1,
409,35,0,0,0,10,2,2,
410,32,0,0,0,4,2,2,
411,41,0,0,0,3,2,2,
412,35,0,0,0,8,9,9,
413,43,0,0,0,1,0,0,
414,25,0,0,0,2,0,0,
415,44,0,0,0,7,24,24,
416,52,0,0,0,6,3,3,
417,43,0,0,0,1,0,0,
418,37,0,0,0,1,0,0,
420,47,0,0,0,1,1,1,
421,45,0,0,0,1,3,3,
422,23,0,0,0,4,2,2,
424,28,0,0,0,4,3,3,(F2)
425,70,0,0,0,1,1,1,
426,54,0,0,0,2,6,6,
427,58,0,0,0,7,9,9,
429,21,0,0,0,9,0,0,
430,26,0,0,0,8,1,1,(F3)
431,38,0,0,0,1,3,3,
432,34,0,0,0,4,5,5,
434,19,0,0,0,5,1,1,
436,32,0,0,0,4,3,3,
438,34,0,0,0,4,5,5,
439,30,0,0,0,1,2,2,
440,39,0,0,0,3,6,6,
441,24,0,0,0,3,0,0,
442,33,0,0,0,3,1,1,(F3)
443,33,0,0,0,2,0,0,
444,40,0,0,0,4,6,6,
445,58,0,0,0,3,2,2,
446,21,0,0,0,6,0,0,
447,44,0,0,0,2,2,2,
448,56,0,0,0,8,13,13,
449,27,0,0,0,5,1,1,
450,21,0,0,0,5,1,1,
451,23,0,0,1,8,4,4,
454,27,1,0,1,8,4,4,
456,37,0,0,0,3,5,5,
457,43,0,0,0,2,2,2,
460,33,0,0,0,3,2,2,
461,23,0,0,0,3,0,0,
462,27,0,0,0,1,0,0,
463,44,0,0,0,1,0,0,
464,28,0,0,0,3,3,3,
465,42,0,0,0,2,0,0,
466,48,0,0,0,5,5,5,
467,24,0,1,0,10,9,9,(M2)
469,20,0,0,0,10,0,0,
471,24,0,0,0,8,1,1,
472,31,2,0,0,10,6,6,
473,22,0,1,0,5,2,2,
474,51,0,0,0,1,0,0,
475,56,0,0,0,1,0,0,
476,20,0,0,0,6,0,0,
477,54,0,0,0,3,1,1,
478,29,0,0,0,9,7,7,
479,42,0,0,0,4,0,0,
481,53,0,0,0,1,6,6,
483,24,0,0,0,2,0,0,
484,27,0,0,0,5,8,8,
485,24,0,1,0,9,2,2,(F3)
487,53,0,0,0,6,36,36,
491,46,0,0,0,1,1,1,
492,21,0,0,0,4,0,0,
493,45,0,0,0,1,1,1,
494,21,0,1,0,5,3,3,
495,36,0,0,0,7,0,0,
496,25,0,0,0,4,2,2,
497,23,0,0,0,3,1,1,
498,54,0,0,0,1,2,2,
499,28,0,0,0,5,1,1,
500,21,0,0,0,8,0,0,
501,36,0,0,0,3,0,0,
502,24,0,0,0,3,0,0,
503,28,0,0,0,6,3,3,
504,30,0,0,0,2,1,1,
505,29,0,0,0,1,0,0,
507,31,0,0,0,9,8,8,
508,38,0,0,0,9,2,2,
509,30,0,0,0,6,0,0,
510,51,0,0,0,1,1,1,
511,33,0,0,0,1,3,3,
518,47,0,0,0,3,3,3,
520,41,0,0,0,6,6,6,
521,32,0,0,0,3,1,1,
522,37,0,0,0,1,0,0,
523,19,0,2,0,10,2,2,
525,39,0,0,0,1,0,0,
526,21,0,0,2,6,0,0,
527,69,0,0,0,1,0,0,
528,36,0,0,0,3,3,3,
530,21,0,0,0,6,2,2,
531,26,0,0,1,10,6,6,
532,22,0,0,0,4,0,0,
533,23,0,0,0,5,0,0,
534,20,1,0,0,7,1,1,
536,45,0,0,0,5,0,0,
537,49,0,0,0,5,3,3,
538,29,0,0,1,4,2,2,
540,60,0,0,0,1,0,0,
541,26,0,0,0,10,0,0,
542,23,2,0,0,10,3,3,
543,34,0,0,0,5,2,2,(F3)
544,30,0,0,0,1,0,0,
545,20,1,0,0,4,1,1,
546,36,0,0,0,3,1,1,
547,30,0,0,0,4,0,0,
548,21,0,1,0,3,1,1,
550,25,0,0,0,7,1,1,
551,25,0,0,0,7,7,7,
552,22,0,0,0,6,2,2,
553,57,0,0,0,8,18,18,
555,36,0,0,0,1,1,1,
557,21,0,0,0,9,4,4,
558,21,0,0,0,5,0,0,
559,37,0,0,0,8,1,1,
560,33,0,0,0,1,3,3,
561,34,0,0,0,1,1,1,
562,27,0,0,0,2,0,0,
563,50,0,0,0,1,1,1,
564,26,0,0,0,3,1,1,
565,40,0,0,0,7,0,0,
566,25,0,0,0,8,7,7,
569,24,0,0,0,4,0,0,
571,39,0,0,0,4,2,2,
572,42,0,0,0,1,1,1,
573,28,0,0,0,3,1,1,
574,24,0,0,0,4,1,1,
575,23,0,0,0,4,0,0,
576,26,1,1,0,8,6,6,
577,42,0,0,0,5,3,3,
578,22,0,0,1,2,1,1,
579,22,0,0,0,9,4,4,(F3)
580,21,0,0,0,7,3,3,
581,37,0,0,0,9,23,23,
582,44,0,0,0,2,0,0,
583,64,0,0,0,9,13,13,
586,53,0,0,0,1,2,2,
588,29,0,0,0,4,7,7,
589,44,0,0,0,4,2,2,
590,48,1,0,0,8,23,23,(M1)
591,23,0,0,0,2,0,0,
592,48,0,0,0,4,8,8,
594,52,0,0,0,1,0,0,
595,44,0,0,0,2,7,7,
596,28,0,0,0,5,1,1,
597,27,0,0,0,8,12,12,
599,33,0,0,0,3,3,3,
600,28,0,0,0,2,0,0,
601,47,0,0,0,10,5,5,
602,36,0,0,0,7,14,14,
603,29,1,0,0,5,2,2,
604,22,0,0,1,9,0,0,
606,40,0,0,0,1,0,0,
608,25,0,0,0,2,0,0,
610,32,0,0,0,4,1,1,
611,56,0,0,0,3,5,5,
612,27,0,0,0,8,9,9,(F2)
613,52,0,0,0,1,4,4,
614,31,0,0,0,2,0,0,
618,35,0,6,3,6,29,29,
619,31,0,0,0,8,4,4,
620,51,0,0,0,3,3,3,
621,23,0,0,0,3,1,1,
622,39,0,0,0,6,0,0,
623,56,0,0,0,1,0,0,
624,22,0,0,0,7,0,0,
625,27,0,0,0,2,1,1,
627,53,0,0,0,6,11,11,
630,22,0,0,0,3,0,0,
631,43,0,0,0,1,0,0,
632,59,0,0,0,1,0,0,
633,58,0,0,0,1,2,2,
634,53,0,0,0,1,4,4,
635,31,0,0,0,3,7,7,
637,22,0,0,0,5,1,1,
638,28,0,0,0,6,8,8,
639,42,0,0,0,1,1,1,
641,29,0,0,0,6,0,0,(M1)
642,41,0,0,0,1,0,0,
643,29,0,0,0,10,8,8,
644,58,0,0,0,7,21,21,
645,22,0,0,0,7,3,3,
646,48,0,0,0,1,1,1,
647,37,0,0,0,4,0,0,
649,27,0,0,0,1,3,3,
651,26,0,0,0,4,3,3,
654,33,0,0,0,1,0,0,
655,28,0,0,0,2,1,1,
656,29,0,0,0,6,2,2,
657,24,0,0,0,10,3,3,
658,24,0,0,0,1,0,0,
659,19,0,0,1,10,1,1,
660,36,0,0,0,1,2,2,
661,33,0,0,0,1,0,0,
662,24,0,0,0,5,0,0,
663,32,0,0,0,1,0,0,
664,34,0,0,0,1,0,0,
665,31,0,0,0,1,1,1,
668,25,0,0,0,5,2,2,(F2)
669,20,1,0,1,10,1,1,
672,22,0,0,0,3,1,1,
677,27,0,0,0,4,1,1,
679,30,0,0,0,1,1,1,
680,38,0,0,0,3,5,5,
682,27,1,0,0,8,2,2,
684,45,0,0,0,2,16,16,
685,46,0,0,0,10,2,2,
687,20,0,0,1,8,0,0,(M2)
688,27,0,0,0,8,13,13,(M1)
689,51,0,0,0,8,16,16,
691,26,0,0,0,6,1,1,
692,29,0,0,0,5,3,3,
693,52,0,0,0,5,6,6,
694,28,0,0,0,4,1,1,(M2)
697,55,0,0,0,3,5,5,
698,46,0,0,0,2,2,2,
700,26,1,1,0,9,10,10,(F3)
701,28,0,0,0,10,5,5,
703,63,0,0,0,1,2,2,
704,42,0,0,0,1,0,0,
706,57,0,0,0,1,2,2,
707,23,1,2,2,6,6,6,(M1)
708,54,0,0,0,9,28,28,
712,54,0,0,0,1,2,2,
713,58,0,0,0,6,12,12,
714,40,0,0,0,1,1,1,
715,23,0,0,1,5,1,1,
716,35,0,0,0,2,1,1,
717,53,0,0,0,6,17,17,
718,20,0,0,0,10,1,1,(F2)
719,24,0,0,0,4,1,1,
721,24,0,0,0,10,0,0,
722,37,0,0,0,2,3,3,
723,46,0,0,0,1,0,0,
724,47,0,0,0,1,3,3,
725,44,0,0,0,4,3,3,
726,34,0,0,0,6,4,4,
727,56,0,0,0,1,0,0,
728,34,0,0,0,1,4,4,
730,35,0,0,0,6,0,0,
731,58,0,0,0,1,1,1,
732,29,0,0,0,4,2,2,
733,53,0,0,0,1,1,1,
734,35,0,0,0,5,0,0,
735,29,0,0,0,3,1,1,
736,30,0,0,0,1,4,4,
737,24,0,0,1,9,6,6,(M1)
738,21,0,0,4,9,2,2,(F3)
740,50,0,0,0,7,5,5,
743,26,0,0,0,2,1,1,
744,49,2,0,1,7,18,18,
745,30,0,0,0,2,0,0,
746,31,1,0,0,5,6,6,
747,37,0,0,0,3,5,5,
749,60,0,0,0,4,5,5,
750,29,0,0,0,9,6,6,
751,55,0,0,0,1,0,0,
752,29,0,0,0,4,0,0,(M1)
753,54,0,0,0,1,0,0,
754,29,0,0,0,4,4,4,(M1)
755,29,0,0,0,8,12,12,
756,59,0,0,0,1,0,0,
757,38,0,0,0,5,0,0,
759,27,0,0,0,-1,1,1,
760,29,0,0,0,7,4,4,(F3)
762,27,0,0,0,3,1,1,
763,26,0,0,0,5,7,7,
764,52,0,0,0,3,20,20,
768,22,0,0,0,10,0,0,
770,51,0,0,0,1,1,1,
771,35,0,0,0,2,1,1,
772,71,0,0,0,1,2,2,
773,36,0,0,0,1,0,0,
775,52,0,0,0,3,4,4,
778,30,0,0,0,5,1,1,
780,25,2,0,1,8,2,2,
781,48,0,0,0,5,12,12,
782,55,0,0,0,9,1,1,
783,62,0,0,0,1,0,0,
784,34,0,0,0,6,4,4,
785,26,0,0,0,2,0,0,
786,48,0,0,0,1,0,0,
787,30,0,0,0,4,7,7,
788,28,0,0,0,1,2,2,
789,33,0,0,0,3,2,2,
790,34,0,0,0,4,6,6,
791,22,0,0,0,9,1,1,
792,25,0,0,0,1,0,0,
793,59,0,0,0,7,10,10,
794,29,0,0,0,5,5,5,
795,42,0,0,0,1,0,0,
796,24,0,0,0,2,0,0,
797,58,0,0,0,1,0,0,
798,48,0,0,0,7,1,1,
799,54,0,0,0,1,2,2,
800,55,0,0,0,8,0,0,(F3)
801,30,0,0,1,2,0,0,
802,24,0,0,0,5,3,3,
803,52,0,0,0,5,4,4,
804,20,0,0,0,4,0,0,
805,25,0,0,0,4,4,4,
806,24,0,0,0,2,0,0,
809,53,0,0,0,1,1,1,
810,25,0,1,0,3,1,1,
811,29,0,0,0,2,0,0,
812,31,0,0,0,2,0,0,
813,25,0,1,0,4,6,6,
814,32,0,0,0,1,1,1,(M1)
815,21,0,0,0,3,0,0,
816,45,0,0,0,5,10,10,
817,37,0,0,0,1,1,1,
818,25,0,0,0,3,0,0,
819,21,0,0,0,3,0,0,
821,35,0,0,0,7,0,0,
822,34,1,0,0,10,28,28,
825,24,0,0,1,10,9,9,(F2)
827,35,0,0,0,7,6,6,
829,22,1,0,4,10,6,6,
830,21,0,0,0,6,0,0,
831,47,0,0,0,1,1,1,
832,71,0,0,0,1,0,0,
833,21,0,0,0,4,0,0,
834,68,0,0,0,1,0,0,
836,43,0,0,0,1,2,2,
837,46,0,0,0,6,2,2,
838,44,0,0,0,3,1,1,
839,39,0,0,0,1,0,0,
841,23,0,0,0,2,2,2,
842,50,0,0,0,1,1,1,
843,42,0,0,0,5,8,8,
844,58,0,0,0,6,6,6,
846,49,0,0,0,7,15,15,
847,26,0,0,1,6,3,3,
848,48,0,0,0,1,0,0,
849,39,0,0,0,3,3,3,
851,63,0,0,0,1,1,1,
852,22,0,1,0,7,3,3,(F3)
853,50,0,0,0,3,3,3,
855,38,0,0,0,1,0,0,
856,41,0,0,0,6,1,1,
857,28,8,0,1,8,16,16,(F2)
858,30,0,0,0,3,0,0,
859,23,0,0,0,5,1,1,
860,21,0,0,0,3,0,0,
861,25,0,0,0,4,2,2,
862,53,0,0,0,1,2,2,
869,44,0,0,0,3,11,11,
870,35,0,0,0,2,6,6,(M1)
872,38,0,0,0,7,15,15,
874,26,0,0,0,6,4,4,
875,25,0,0,0,3,0,0,
877,22,1,0,0,7,2,2,
879,24,0,0,0,4,1,1,
881,49,0,0,0,1,2,2,
883,28,0,0,0,6,8,8,
884,66,0,0,0,1,0,0,
886,46,0,0,0,1,0,0,
887,30,0,0,1,6,5,5,(M1)
888,22,0,0,0,3,0,0,
889,23,0,0,0,4,1,1,
891,24,1,0,0,10,10,10,
892,53,0,0,0,7,0,0,
894,56,0,0,0,1,3,3,
895,31,0,0,0,2,1,1,
897,21,4,0,0,7,4,4,
899,25,0,0,0,3,0,0,(M1)
900,21,0,0,0,7,0,0,
902,48,0,0,0,-1,3,3,
904,20,0,0,0,2,0,0,
905,32,0,0,0,1,1,1,
907,22,0,0,0,7,1,1,
908,24,0,0,0,2,0,0,
909,20,1,0,0,3,1,1,
912,26,0,0,0,1,0,0,
914,27,0,0,0,7,3,3,(F3)
915,59,0,0,0,5,17,17,
916,40,0,0,0,2,0,0,
918,38,0,0,0,1,1,1,
922,27,0,0,0,6,6,6,(F2)
923,43,0,0,0,1,1,1,
925,37,0,0,0,1,2,2,
926,28,0,0,0,7,5,5,
928,33,0,0,0,1,0,0,
930,22,0,0,1,8,0,0,
932,43,0,0,0,1,1,1,
934,25,0,0,0,5,4,4,(F1)
935,51,0,0,0,1,0,0,
936,33,0,0,0,1,0,0,
937,30,0,0,0,5,6,6,(F2)
938,58,0,0,0,1,0,0,
939,63,0,0,0,1,2,2,
940,28,0,0,0,4,0,0,
942,28,0,0,0,3,0,0,
944,28,0,0,0,3,10,10,
946,55,0,0,0,3,9,9,
947,23,0,0,0,10,3,3,
949,19,0,0,0,10,2,2,
950,23,0,0,0,10,4,4,
953,29,0,0,0,1,0,0,
954,21,0,0,0,6,1,1,
955,61,0,0,0,6,15,15,
957,26,0,0,0,2,0,0,
958,31,0,0,0,2,0,0,
961,22,0,0,0,3,0,0,
962,27,0,0,0,9,5,5,
963,25,0,0,0,5,1,1,
965,38,0,0,0,1,0,0,
966,51,0,0,0,4,1,1,
968,35,0,0,0,3,0,0,
969,22,0,0,0,9,0,0,
971,58,0,0,0,2,4,4,(M1)
972,44,0,0,0,1,6,6,
974,36,0,0,0,2,6,6,
975,21,0,0,1,3,0,0,
976,20,0,0,0,5,1,1,
977,22,0,0,0,8,0,0,
978,30,0,0,0,2,0,0,
979,24,0,0,0,10,1,1,
981,56,0,0,0,1,1,1,
982,32,0,0,0,3,1,1,
983,22,0,0,0,4,2,2,(M1)
986,29,0,0,0,4,3,3,
987,30,0,0,0,8,8,8,
988,31,0,0,0,6,10,10,
989,53,0,0,0,1,0,0,
990,45,0,0,0,6,1,1,
992,36,0,1,0,6,2,2,
993,39,0,0,0,2,2,2,
994,23,0,0,0,2,0,0,
995,31,0,0,0,8,0,0,
996,22,0,0,0,4,1,1,
997,27,0,0,0,2,9,9,
998,27,0,0,0,7,13,13,(M1)
999,38,0,0,0,1,1,1,(M1)
1000,31,0,0,0,10,23,23,
1002,22,0,1,0,7,3,3,
1003,35,0,0,1,9,1,1,(F3)
1006,35,0,0,0,4,0,0,
1007,33,0,0,0,3,0,0,
1008,53,0,0,0,1,1,1,
1009,52,0,0,0,1,0,0,
1010,48,0,0,0,5,1,1,
1012,62,0,0,0,1,0,0,
1013,44,0,0,0,1,0,0,
1014,21,0,0,0,5,0,0,
1015,37,0,0,0,4,11,11,
1016,30,0,0,0,9,4,4,(F1)
1017,33,0,0,0,5,5,5,
1018,31,0,0,0,7,2,2,
1019,36,0,0,0,4,3,3,
1020,54,0,0,0,1,0,0,
1021,28,0,0,0,5,0,0,
1022,31,0,0,0,1,0,0,
1023,59,0,0,0,3,2,2,
1024,27,0,0,0,2,0,0,
1028,27,0,0,0,5,0,0,
1030,28,0,0,0,2,0,0,
1031,34,0,0,1,9,15,15,
1032,29,0,0,0,9,7,7,
1033,46,0,0,0,3,2,2,
1034,23,0,0,1,10,2,2,(F1)
1035,65,0,0,0,1,2,2,
1036,27,0,0,0,4,3,3,
1037,21,0,0,1,6,0,0,(F3)
1038,48,0,0,0,1,3,3,
1039,30,0,0,0,9,15,15,
1040,36,0,0,0,1,3,3,
1041,32,0,0,0,2,2,2,
1044,36,0,1,0,5,4,4,
1046,36,0,0,0,5,1,1,
1047,37,0,0,0,2,3,3,
1048,44,0,0,0,8,14,14,
1049,53,0,0,0,1,2,2,
1050,32,0,0,0,2,2,2,
1052,27,0,0,0,4,1,1,
1053,48,0,0,0,5,4,4,
1054,21,1,0,0,10,2,2,
1056,47,0,0,0,5,2,2,
1059,24,0,0,0,6,1,1,
1061,46,0,0,0,1,0,0,
1062,37,0,0,0,3,6,6,
1063,26,0,0,0,6,10,10,
1064,51,0,0,0,1,0,0,
1065,27,0,1,0,8,10,10,(F1)
1066,40,0,0,0,2,1,1,
